nome_blox,course_name,area_do_conhecimento,area_funcional,nota
ADMINISTRACAO FINANCEIRA I,GESTÃO DE RECURSOS HUMANOS,Técnico,Finanças e Economia,0
MACROECONOMIA,GESTÃO DE RECURSOS HUMANOS,Básico,Finanças e Economia,3.5
MICROECONOMIA,GESTÃO DE RECURSOS HUMANOS,Básico,Finanças e Economia,7.1
Conversando com os dados,ENGENHARIA DE COMPUTAÇÃO,Quantitativo,"Software, Programação e Dados",17.4
Conversando com os dados,SISTEMAS DE INFORMAÇÃO,Quantitativo,"Software, Programação e Dados",0
AUTOCAD PARA PRINCIPIANTES,JOGOS DIGITAIS,Técnico,Tecnologia da Informação,16.5
AUTOCAD PARA PRINCIPIANTES,SISTEMAS DE INFORMAÇÃO,Técnico,Tecnologia da Informação,0
ATITUDES #QUEFAZEMADIFERENÇA,ENGENHARIA DE PRODUÇÃO,Técnico,Gestão de Pessoas,18
ATITUDES #QUEFAZEMADIFERENÇA,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,18.5
A MAGIA DOS TRIBUTOS,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,2
A ELETRICIDADE E SEUS CONCEITOS,JOGOS DIGITAIS,Quantitativo,Física e Química,18
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",ENGENHARIA DE COMPUTAÇÃO,Técnico,Sociedade e Mundo,16
MATEMÁTICA I (FGV ONLINE),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,11.6
TEORIA GERAL DA ADMINISTRAÇÃO,CIÊNCIAS CONTÁBEIS,Técnico,Estratégia e Negociação,7.4
ELETIVA V - LIDERANÇA,SISTEMAS DE INFORMAÇÃO,Complementar,Gestão de Pessoas,8.1
GESTÃO DA QUALIDADE,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,8.2
SOCIOLOGIA EDUCACIONAL E ANTROPOLOGIA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,8
OCC - GEOGRAFIA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7.5
ESTÁGIO SUPERVISIONADO III (ENSINO FUNDAMENTAL 1º AO 5º ANO / EDUCAÇÃO ESPECIAL 30H),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
Alice no País da Programação,ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",6.3
LABORATÓRIO DE PROGRAMAÇÃO I,ENGENHARIA DE COMPUTAÇÃO,Quantitativo,"Software, Programação e Dados",0
LABORATÓRIO DE PROGRAMAÇÃO II,ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",0.8
Engenheiro Legal,JOGOS DIGITAIS,Básico,Sociedade e Mundo,7.1
Engenheiro Legal,ADMINISTRACAO,Básico,Sociedade e Mundo,7.6
Engenharia: Profissão de Transformação,ADMINISTRACAO,Técnico,Infraestrutura Civil,7.1
TÉCNICA DE ENSINO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
TCC (ENTREGA DE ARTIGO),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
REGÊNCIA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
OFICINA DE ARTIGO CIENTÍFICO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
NEUROCIÊNCIA E COACHING EDUCACIONAL,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
METODOLOGIAS ATIVAS,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
EDUCAÇÃO INCLUSIVA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
COMUNICAÇÃO DE ALTA PERFORMANCE E TÉCNICA DE APRESENTAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,19
"ASPECTOS HISTÓRICOS, LEGISLAÇÃO E DIRETRIZES CURRICULARES",SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
SISTEMAS DISTRIBUÍDOS,ENGENHARIA DE COMPUTAÇÃO,Técnico,Hardware e Redes,6
ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES,ENGENHARIA DE COMPUTAÇÃO,Técnico,Hardware e Redes,2
ELETIVA IV - EMPREENDEDORISMO,SISTEMAS DE INFORMAÇÃO,Complementar,Marketing,9.6
CONTABILIDADE GERAL,ENGENHARIA DE COMPUTAÇÃO,Básico,Contabilidade,6.5
PROJETO INTEGRADOR II,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,9.1
ALFABETIZAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,6.5
CONTADOR RAIZ X CONTADOR NUTELLA,GESTÃO DE RECURSOS HUMANOS,Básico,Finanças e Economia,7.5
HERMENÊUTICA JURÍDICA,ENGENHARIA DE COMPUTAÇÃO,Básico,Sociedade e Mundo,0
HERMENÊUTICA JURÍDICA,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,8
"A CLT MUDOU, E DAÍ?",COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,6.7
TÓPICOS ESPECIAIS EM AMBIENTE WEB,ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",0
CPP II - PROJETO DE VIDA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7.3
ORGANIZAÇÃO DA EDUCAÇÃO BÁSICA (EAD),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,5.1
A APRENDIZAGEM DA PESSOA COM NECESSIDADES EDUCACIONAIS ESPECIAIS (EAD),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7.3
LIBRAS - LÍNGUA BRASILEIRA DE SINAIS,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,8.2
"ELETIVA V - ESTADO, GOVERNO E GESTÃO PÚBLICA NO BRASIL",SISTEMAS DE INFORMAÇÃO,Complementar,Sociedade e Mundo,7
INOVAÇÕES CURRICULARES,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17.9
INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS E POLÍTICAS (EAD),JOGOS DIGITAIS,Básico,Sociedade e Mundo,0
INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS E POLÍTICAS (EAD),ENGENHARIA DE COMPUTAÇÃO,Básico,Sociedade e Mundo,8.6
CONTABILIDADE GERAL (EAD),ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Contabilidade,7.8
CONTABILIDADE GERAL (EAD),JOGOS DIGITAIS,Quantitativo,Contabilidade,0
AGORA É COMPETÊNCIA!,COMÉRCIO EXTERIOR,Técnico,Gestão de Pessoas,7.5
ADMINISTRAÇÃO DE RECURSOS HUMANOS I,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,0
COMPORTAMENTO ORGANIZACIONAL,GESTÃO DE RECURSOS HUMANOS,Básico,Gestão de Pessoas,8.2
ATIVIDADES COMPLEMENTARES I,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,20
FLASH BACK DE MATEMÁTICA (6ª FEIRA),ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,8.2
VENHA SEM MEDO (6ª FEIRA),MARKETING,Quantitativo,Raciocínio Lógico e Matemático,7
VENHA SEM MEDO (4ª FEIRA),MARKETING,Quantitativo,Raciocínio Lógico e Matemático,0
FLASH BACK DE MATEMÁTICA (4ª FEIRA),MARKETING,Quantitativo,Raciocínio Lógico e Matemático,5.2
VENHA SEM MEDO (6ª FEIRA),JOGOS DIGITAIS,Quantitativo,Raciocínio Lógico e Matemático,9.6
FLASH BACK DE MATEMÁTICA (6ª FEIRA),JOGOS DIGITAIS,Quantitativo,Raciocínio Lógico e Matemático,9.6
VENHA SEM MEDO (6ª FEIRA),GESTÃO DE RECURSOS HUMANOS,Quantitativo,Raciocínio Lógico e Matemático,5.2
FLASH BACK DE MATEMÁTICA (6ª FEIRA),ENGENHARIA CIVIL,Quantitativo,Raciocínio Lógico e Matemático,8
VENHA SEM MEDO (4ª FEIRA),COMÉRCIO EXTERIOR,Quantitativo,Raciocínio Lógico e Matemático,7
"O PINGUIM, OS SERVIDORES E AS APLICAÇÕES EM NUVEM",ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",7.5
CONHECENDO O PINGUIM,ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",7
EAD - Temas Emergentes,ADMINISTRACAO,Técnico,Tecnologia da Informação,0
FILOSOFIA E ÉTICA,CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,6
BRANDING: NA MENTE DO CONSUMIDOR!,ENGENHARIA DE COMPUTAÇÃO,Técnico,Marketing,8.2
"ARRAY, VETOR OU MATRIZ?",ENGENHARIA CIVIL,Técnico,"Software, Programação e Dados",9.8
PROGRAMAÇÃO WEB PARA TODOS,ADMINISTRACAO,Técnico,"Software, Programação e Dados",2
ALGORITMOS E ESTRUTURA DE DADOS I,ENGENHARIA DE COMPUTAÇÃO,Complementar,"Software, Programação e Dados",0
TEORIA GERAL DA ADMINISTRAÇÃO,COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,0
OTP - ORGANIZAÇÃO DO TRABALHO PEDAGÓGICO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,8
HISTÓRIA DA EDUCAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7.5
ATUAÇÃO DO PEDAGOGO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7.5
POLÍTICAS PÚBLICAS PARA A EDUCAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,5.4
CPP I - TÉCNICAS DE ESTUDO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7.2
TEORIAS DO DESENVOLVIMENTO E APRENDIZAGEM,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,6.9
PSICOMOTRICIDADE,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,7
PSICOLOGIA APLICADA À ADMINISTRAÇÃO,COMÉRCIO EXTERIOR,Básico,Gestão de Pessoas,5.1
ADMINISTRAÇÃO DE RECURSOS HUMANOS II,COMÉRCIO EXTERIOR,Técnico,Gestão de Pessoas,5.1
ADMINISTRAÇÃO DE RECURSOS HUMANOS II,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,7
MATEMÁTICA FINANCEIRA,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Raciocínio Lógico e Matemático,7.9
DESENHO TÉCNICO PARA ENGENHEIROS,SISTEMAS DE INFORMAÇÃO,Técnico,Design e Modelagem,7.4
DESENHO PARA ENGENHEIROS,SISTEMAS DE INFORMAÇÃO,Técnico,Design e Modelagem,8.7
DESENHO TÉCNICO PARA ENGENHEIROS,JOGOS DIGITAIS,Técnico,Design e Modelagem,2.3
DESENHO PARA ENGENHEIROS,JOGOS DIGITAIS,Técnico,Design e Modelagem,7.3
O JEITINHO BRASILEIRO: SOCIEDADE E CULTURA,ENGENHARIA DE COMPUTAÇÃO,Básico,Sociedade e Mundo,6.5
PROJETOS NO ENSINO SUPERIOR,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,27.5
CAFÉ COM POLÍTICA,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,7
METODOLOGIA DE PESQUISA EM EDUCAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,29
DIDÁTICA DO ENSINO SUPERIOR,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,24
ELETIVA II - RESPONSABILIDADE SOCIOAMBIENTAL,CIÊNCIAS CONTÁBEIS,Complementar,Sociedade e Mundo,7
ASPECTOS HISTÓRICOS E LEGAIS DO ENSINO SUPERIOR,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,24.3
ELETIVA II - GESTÃO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL,SISTEMAS DE INFORMAÇÃO,Complementar,Sociedade e Mundo,8.1
INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS E POLÍTICAS,CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,6
C&L II - INGLÊS II (ONLINE - OPTATIVA),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
C&L I - INGLÊS I (ONLINE),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,2.2
SALVANDO O AÇAÍ!!,SISTEMAS DE INFORMAÇÃO,Complementar,Estratégia e Negociação,9
NEGOCIAÇÃO.COM - EAD,ENGENHARIA DE COMPUTAÇÃO,Complementar,Estratégia e Negociação,0
EAD - DE OLHO NO FUTURO,SISTEMAS DE INFORMAÇÃO,Complementar,Estratégia e Negociação,0
METODOLOGIA CIENTÍFICA,CIÊNCIAS CONTÁBEIS,Complementar,Sociedade e Mundo,7
METODOLOGIA CIENTÍFICA,SISTEMAS DE INFORMAÇÃO,Complementar,Sociedade e Mundo,0
ESTÁGIO SUPERVISIONADO IV,CIÊNCIAS CONTÁBEIS,Área de conhecimento desconhecido,Área funcional desconhecida,9
TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO I (EAD),SISTEMAS DE INFORMAÇÃO,Complementar,Projetos,7.2
ESTÁGIO SUPERVISIONADO I,GESTÃO DE RECURSOS HUMANOS,Área de conhecimento desconhecido,Área funcional desconhecida,0
ELETIVA II - GESTÃO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL (EAD),CIÊNCIAS CONTÁBEIS,Técnico,Ciências do Ambiente,5
ELETIVA II - GESTÃO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL (EAD),SISTEMAS DE INFORMAÇÃO,Técnico,Ciências do Ambiente,7.8
ATIVIDADES COMPLEMENTARES II,CIÊNCIAS CONTÁBEIS,Área de conhecimento desconhecido,Área funcional desconhecida,10
TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO II (EAD),CIÊNCIAS CONTÁBEIS,Complementar,Estratégia e Negociação,7.2
TECNOLOGIA DA INFORMAÇÃO (EAD),CIÊNCIAS CONTÁBEIS,Técnico,Tecnologia da Informação,7.4
TECNOLOGIA DA INFORMAÇÃO (EAD),SISTEMAS DE INFORMAÇÃO,Técnico,Tecnologia da Informação,8.3
ELETIVA V - GESTÃO DA QUALIDADE,CIÊNCIAS CONTÁBEIS,Técnico,Produção,7.4
ELETIVA V - GESTÃO DA QUALIDADE,SISTEMAS DE INFORMAÇÃO,Técnico,Produção,9.7
ELETIVA I - METODOLOGIA CIENTÍFICA E DA PESQUISA (EAD),GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,8.8
ORATÓRIA,ADMINISTRACAO,Básico,Sociedade e Mundo,0
TÉCNICAS DE ATAQUE,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17.5
TCC - ARTIGO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
SEGURANÇA EM WINDOWS,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17.5
SEGURANÇA EM LINUX,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17.7
REDES DE COMPUTADORES E PROTOCOLOS DE COMUNICAÇÃO SEGURA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,18.3
METODOLOGIA DO TRABALHO CIENTÍFICO,SISTEMAS DE INFORMAÇÃO,Complementar,Sociedade e Mundo,18.5
INTRODUÇÃO À SEGURANÇA DA INFORMAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,15
DIREITO EM INFORMÁTICA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,15.5
CRIPTOGRAFIA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17
CERTIFICAÇÃO DIGITAL,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,16
ANÁLISE FORENSE,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,18.5
AAA - AUTENTICAÇÃO SEGURA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17.5
WWM 1 - World Wide Marketing 1,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,9
WWM 1 - World Wide Marketing 1,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,8.8
WhatZap& Negócios,COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,8
SUA EMPRESA SEM FRONTEIRAS,GESTÃO DE RECURSOS HUMANOS,Técnico,Logística,7
SUA EMPRESA SEM FRONTEIRAS,SISTEMAS DE INFORMAÇÃO,Técnico,Logística,0
SUA EMPRESA SEM FRONTEIRAS,ENGENHARIA AMBIENTAL,Técnico,Logística,7.5
Ser Líder ou  Chefe?,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,8
"Redes for dummies, conhecendo as conexões.",ENGENHARIA DE COMPUTAÇÃO,Técnico,Hardware e Redes,8
Quem quer ser um milionário?,COMÉRCIO EXTERIOR,Técnico,Finanças e Economia,0.9
"PERCEBER, MOTIVAR E DECIDIR",MARKETING,Técnico,Gestão de Pessoas,8.5
LÓGICA COMPUTACIONAL O PRINCÍPIO DE TUDO,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Tecnologia da Informação,8
LÓGICA COMPUTACIONAL O PRINCÍPIO DE TUDO,MARKETING,Quantitativo,Tecnologia da Informação,0
Gestão de TI: NERD ou CEO?,GESTÃO DE RECURSOS HUMANOS,Técnico,Tecnologia da Informação,8
GERENCIE O SEU PROJETO DE FORMA ÁGIL,ADMINISTRACAO,Técnico,Projetos,8
Gerenciando seu Banco de Dados,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",0
Flash Back de Matemática,ENGENHARIA AMBIENTAL,Quantitativo,Raciocínio Lógico e Matemático,7
Feedback é olho no olho,SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,0
Empresas Competitivas,ENGENHARIA CIVIL,Técnico,Tecnologia da Informação,0
Empresas Competitivas,GESTÃO DE RECURSOS HUMANOS,Técnico,Tecnologia da Informação,8
"Dos Materiais, um curso.",SISTEMAS DE INFORMAÇÃO,Técnico,Materiais,0
Dados Organizados em Estruturas,ENGENHARIA CIVIL,Técnico,"Software, Programação e Dados",0
"Começando nas Aplicações Mobile ",ADMINISTRACAO,Técnico,"Software, Programação e Dados",0
"Começando nas Aplicações Mobile ",ENGENHARIA DE PRODUÇÃO,Técnico,"Software, Programação e Dados",0
ATITUDES #QUEFAZEMADIFERENÇA,ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,10
ATITUDES #QUEFAZEMADIFERENÇA,SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,0
Aprimorando no Blueprints,SISTEMAS DE INFORMAÇÃO,Técnico,Tecnologia da Informação,0
A ELETRICIDADE E SEUS CONCEITOS,SISTEMAS DE INFORMAÇÃO,Quantitativo,Física e Química,0
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",COMÉRCIO EXTERIOR,Técnico,Sociedade e Mundo,7
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",GESTÃO DE RECURSOS HUMANOS,Técnico,Sociedade e Mundo,6.5
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",ENGENHARIA AMBIENTAL,Técnico,Sociedade e Mundo,8
DA PILHA DE CAFÉ À FILA DE SUPERMERCADO,SISTEMAS DE INFORMAÇÃO,Técnico,"Software, Programação e Dados",0
BLOX SI,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,0
JOGOS DIGITAIS,JOGOS DIGITAIS,Área de conhecimento desconhecido,Área funcional desconhecida,0
TCC - ARTIGO CIENTÍFICO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
INCLUSÃO NO ENSINO SUPERIOR,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,14.7
DINÂMICAS DE GRUPOS,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,19
TCC - ELABORAÇÃO DO ARTIGO CIENTÍFICO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
TECNOLOGIA DA INFORMAÇÃO,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,0
TCC - ELABORAÇÃO DO ARTIGO CIENTÍFICO,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,0
JOGOS DE NEGÓCIOS,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
METODOLOGIA DE PESQUISA EM EDUCAÇÃO,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,8
A DOCÊNCIA NO ENSINO SUPERIOR (ESTÁGIO / PRÁTICA PEDAGÓGICA),COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9
GESTÃO E LIDERANÇA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
ESTÁGIO SUPERVISIONADO II,CIÊNCIAS CONTÁBEIS,Área de conhecimento desconhecido,Área funcional desconhecida,7
ESTÁGIO SUPERVISIONADO I,CIÊNCIAS CONTÁBEIS,Área de conhecimento desconhecido,Área funcional desconhecida,7
TECNOLOGIAS APLICADAS À EDUCAÇÃO,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,8.5
TCC - ARTIGO CIENTÍFICO,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,0
PSICOLOGIA EDUCACIONAL,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,9
PROJETOS NO ENSINO SUPERIOR,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,9.5
PEDAGOGIA DAS COMPETÊNCIAS,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,9
METODOLOGIA DE PESQUISA EM EDUCAÇÃO,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,9
INOVAÇÕES CURRICULARES,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,10
INCLUSÃO NO ENSINO SUPERIOR,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,9
DINÂMICAS DE GRUPOS,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,8.6
DIDÁTICA DO ENSINO SUPERIOR,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,9
AVALIAÇÃO NO ENSINO SUPERIOR,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,8
ASPECTOS HISTÓRICOS E LEGAIS DO ENSINO SUPERIOR,ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,8.7
A DOCÊNCIA NO ENSINO SUPERIOR (ESTÁGIO / PRÁTICA PEDAGÓGICA),ENGENHARIA CIVIL,Área de conhecimento desconhecido,Área funcional desconhecida,7
LICITAÇÃO PÚBLICA,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,0
ELETIVA II - PROCESSO DECISÓRIO ESTRATÉGICO (ONLINE),ADMINISTRACAO,Complementar,Estratégia e Negociação,0
DESENVOLVIMENTO HUMANO DE GESTORES,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
TECNOLOGIAS APLICADAS À EDUCAÇÃO,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9.5
TCC - ARTIGO CIENTÍFICO,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,0
PSICOLOGIA EDUCACIONAL,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9
PROJETOS NO ENSINO SUPERIOR,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9.5
PEDAGOGIA DAS COMPETÊNCIAS,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,8.5
INOVAÇÕES CURRICULARES,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,7
INCLUSÃO NO ENSINO SUPERIOR,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9
DINÂMICAS DE GRUPOS,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,10
DIDÁTICA DO ENSINO SUPERIOR,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9.8
AVALIAÇÃO NO ENSINO SUPERIOR,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,9
ASPECTOS HISTÓRICOS E LEGAIS DO ENSINO SUPERIOR,COMÉRCIO EXTERIOR,Área de conhecimento desconhecido,Área funcional desconhecida,8.5
NEGOCIAÇÃO E ADMINISTRAÇÃO DE CONFLITOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
LIDERANÇA E TRABALHO EM EQUIPE,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
JOGO DE NEGÓCIOS ON-LINE (FGV Management Business Simulation),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE TEMPO EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE RISCOS EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE PESSOAS EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE ESCOPO EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE CUSTOS EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE COMUNICAÇÃO EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
GERENCIAMENTO DE AQUISIÇÕES EM PROJETOS (PMI),SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
